State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
TX,2017,April,12 month-ending,Number of Drug Overdose Deaths,2797,100,0.148396605173553,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2860
TX,2017,May,12 month-ending,Number of Drug Overdose Deaths,2830,100,0.141553947782321,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2891
TX,2017,June,12 month-ending,Number of Drug Overdose Deaths,2840,100,0.131397378140347,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2897
TX,2017,July,12 month-ending,Number of Drug Overdose Deaths,2878,100,0.129386454506708,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2935
TX,2017,August,12 month-ending,Number of Drug Overdose Deaths,2855,100,0.11864080229575,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2907
TX,2017,September,12 month-ending,Number of Drug Overdose Deaths,2868,100,0.109289064515966,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2917
TX,2017,October,12 month-ending,Number of Drug Overdose Deaths,2879,100,0.103264674917766,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2925
TX,2017,November,12 month-ending,Number of Drug Overdose Deaths,2928,100,0.091831050938634,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2970
TX,2017,December,12 month-ending,Number of Drug Overdose Deaths,2950,100,0.070706567743863,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2984
TX,2018,January,12 month-ending,Number of Drug Overdose Deaths,2966,100,0.080197559842539,Texas,Underreported due to incomplete data.,*,2986
TX,2018,February,12 month-ending,Number of Drug Overdose Deaths,2979,100,0.095531001272122,Texas,Underreported due to incomplete data.,*,3017
TX,2018,March,12 month-ending,Number of Drug Overdose Deaths,2964,100,0.114640297772076,Texas,Underreported due to incomplete data.,*,3018
TX,2018,April,12 month-ending,Number of Drug Overdose Deaths,2974,100,0.134016247642532,Texas,Underreported due to incomplete data.,*,3034
TX,2018,May,12 month-ending,Number of Drug Overdose Deaths,2944,100,0.15793398944182,Texas,Underreported due to incomplete data.,*,3015
TX,2018,June,12 month-ending,Number of Drug Overdose Deaths,2972,100,0.187443706029845,Texas,Underreported due to incomplete data.,*,3062
TX,2018,July,12 month-ending,Number of Drug Overdose Deaths,2937,100,0.211512092656884,Texas,Underreported due to incomplete data.,*,3040
TX,2018,August,12 month-ending,Number of Drug Overdose Deaths,2977,100,0.244660194174757,Texas,Underreported due to incomplete data.,*,3105
TX,2018,September,12 month-ending,Number of Drug Overdose Deaths,2961,100,0.307436764191631,Texas,Underreported due to incomplete data.,*,3108
US,2015,January,12 month-ending,Cocaine (T40.5),5496,100,0.143178355985338,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,5839
US,2015,February,12 month-ending,Cocaine (T40.5),5592,100,0.146002798636808,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,5941
US,2015,March,12 month-ending,Cocaine (T40.5),5729,100,0.145000790235669,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,6087
US,2015,April,12 month-ending,Cocaine (T40.5),5908,100,0.14645411624489,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,6277
US,2015,May,12 month-ending,Cocaine (T40.5),5987,100,0.146196609053962,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,6361
US,2015,June,12 month-ending,Cocaine (T40.5),6022,100,0.147394042278837,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,6399
US,2015,July,12 month-ending,Cocaine (T40.5),6150,100,0.147934447308352,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,6535
US,2015,August,12 month-ending,Cocaine (T40.5),6287,100,0.148719883671925,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,6681
US,2015,September,12 month-ending,Cocaine (T40.5),6437,100,0.150740135533958,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,6841
US,2015,October,12 month-ending,Cocaine (T40.5),6590,100,0.15293214597802,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,7004
US,2015,November,12 month-ending,Cocaine (T40.5),6720,100,0.152393367717461,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,7142
US,2015,December,12 month-ending,Cocaine (T40.5),6841,100,0.153226512564574,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,7271
US,2016,January,12 month-ending,Cocaine (T40.5),6988,100,0.150668764023293,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,7426
US,2016,February,12 month-ending,Cocaine (T40.5),7151,100,0.14757664491327,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,7598
US,2016,March,12 month-ending,Cocaine (T40.5),7358,100,0.148564499225548,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,7819
US,2016,April,12 month-ending,Cocaine (T40.5),7606,100,0.149963599274203,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,8083
US,2016,May,12 month-ending,Cocaine (T40.5),7842,100,0.15327337853094,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,8335
US,2016,June,12 month-ending,Cocaine (T40.5),8117,100,0.154681724815674,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,8628
US,2016,July,12 month-ending,Cocaine (T40.5),8513,100,0.157625860967647,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,9050
US,2016,August,12 month-ending,Cocaine (T40.5),8869,100,0.161393319383945,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,9430
US,2016,September,12 month-ending,Cocaine (T40.5),9265,100,0.163075370731903,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,9851
US,2016,October,12 month-ending,Cocaine (T40.5),9639,100,0.165318715266751,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,10250
US,2016,November,12 month-ending,Cocaine (T40.5),10054,100,0.165850094188956,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,10692
US,2016,December,12 month-ending,Cocaine (T40.5),10458,100,0.166299133338958,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,11122
US,2017,January,12 month-ending,Cocaine (T40.5),10955,100,0.164728689174528,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,11649
US,2017,February,12 month-ending,Cocaine (T40.5),11305,100,0.163530261399387,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,12021
US,2017,March,12 month-ending,Cocaine (T40.5),11664,100,0.162691522475906,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,12402
US,2017,April,12 month-ending,Cocaine (T40.5),12064,100,0.16065818470984,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,12826
US,2017,May,12 month-ending,Cocaine (T40.5),12433,100,0.157993861732237,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,13217
US,2017,June,12 month-ending,Cocaine (T40.5),12867,100,0.157585544648999,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,13678
US,2017,July,12 month-ending,Cocaine (T40.5),13064,100,0.155811199882131,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,13886
US,2017,August,12 month-ending,Cocaine (T40.5),13374,100,0.154268102023496,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,14215
US,2017,September,12 month-ending,Cocaine (T40.5),13573,100,0.15233443970737,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,14425
US,2017,October,12 month-ending,Cocaine (T40.5),13722,100,0.149893307461566,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,14581
US,2017,November,12 month-ending,Cocaine (T40.5),13829,100,0.146849670700199,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,14693
US,2017,December,12 month-ending,Cocaine (T40.5),14069,100,0.14297699956809,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,14945
US,2018,January,12 month-ending,Cocaine (T40.5),14151,100,0.148132156527132,United States,Underreported due to incomplete data.,*,14997
US,2018,February,12 month-ending,Cocaine (T40.5),14190,100,0.155897209689298,United States,Underreported due to incomplete data.,*,15096
US,2018,March,12 month-ending,Cocaine (T40.5),14302,100,0.164628410159925,United States,Underreported due to incomplete data.,*,15173
US,2018,April,12 month-ending,Cocaine (T40.5),14343,100,0.171536591193377,United States,Underreported due to incomplete data.,*,15312
US,2018,May,12 month-ending,Cocaine (T40.5),14492,100,0.183712661728298,United States,Underreported due to incomplete data.,*,15422
US,2018,June,12 month-ending,Cocaine (T40.5),14581,100,0.195362520257312,United States,Underreported due to incomplete data.,*,15509
US,2018,July,12 month-ending,Cocaine (T40.5),14653,100,0.209702899837389,United States,Underreported due to incomplete data.,*,15536
US,2018,August,12 month-ending,Cocaine (T40.5),14624,100,0.225448310803111,United States,Underreported due to incomplete data.,*,15544
US,2018,September,12 month-ending,Cocaine (T40.5),14572,100,0.248523296603293,United States,Underreported due to incomplete data.,*,15558
US,2015,January,12 month-ending,Heroin (T40.1),10788,100,0.143178355985338,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,11011
US,2015,February,12 month-ending,Heroin (T40.1),11002,100,0.146002798636808,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,11234
US,2015,March,12 month-ending,Heroin (T40.1),11167,100,0.145000790235669,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,11401
US,2015,April,12 month-ending,Heroin (T40.1),11471,100,0.14645411624489,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,11714
US,2015,May,12 month-ending,Heroin (T40.1),11675,100,0.146196609053962,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,11922
